LangID,CountryID,Name
pti,AU,Pintiini
ptn,ID,Patani
pto,BR,Zo’é
ptp,PG,Patep
ptq,IN,Pattapu
ptr,VU,Piamatsina
ptt,ID,Enrekang
ptu,ID,Bambam
ptv,VU,Port Vato
pty,IN,Pathiya
pua,MX,"Purepecha, Western Highland"
pub,IN,Purum
puc,ID,Punan Merap
pud,ID,Punan Aput
pue,AR,Puelche
puf,ID,Punan Merah
pug,BF,Phuie
pui,CO,Puinave
puj,ID,Punan Tubu
puk,LA,Pu Ko
pum,NP,Puma
puo,VN,Puoc
pup,PG,Pulabu
pur,BR,Puruborá
put,ID,Putoh
puu,GA,Punu
puw,FM,Puluwatese
pux,PG,Puare
puy,US,Purisimeño
pwa,PG,Pawaia
pwb,NG,Panawa
pwg,PG,Gapapaiwa
pwi,US,Patwin
pwm,PH,Molbog
pwn,TW,Paiwan
pwo,MM,"Karen, Pwo Western"
pwr,IN,Powari
pww,TH,"Karen, Pwo Northern"
pxm,MX,"Mixe, Quetzaltepec"
pye,CI,"Krumen, Pye"
pym,NG,Fyam
pyn,BR,Poyanáwa
pys,PY,Paraguayan Sign Language
pyu,TW,Puyuma
pyy,MM,Pyen
pzn,MM,"Naga, Jejara"
qua,US,Quapaw
qub,PE,"Quechua, Huallaga"
quc,GT,K’iche’
qud,EC,"Quichua, Calderón Highland"
quf,PE,"Quechua, Lambayeque"
qug,EC,"Quichua, Chimborazo Highland"
quh,BO,"Quechua, South Bolivian"
qui,US,Quileute
quk,PE,"Quechua, Chachapoyas"
qul,BO,"Quechua, North Bolivian"
qum,GT,Sipakapense
qun,US,Quinault
qup,PE,"Quechua, Southern Pastaza"
quq,ES,Quinqui
qur,PE,"Quechua, Chaupihuaranga"
qus,AR,"Quichua, Santiago del Estero"
quv,GT,Sakapulteko
quw,EC,"Quichua, Tena Lowland"
qux,PE,"Quechua, Yauyos"
quy,PE,"Quechua, Ayacucho"
quz,PE,"Quechua, Cusco"
qva,PE,"Quechua, Ambo-Pasco"
qvc,PE,"Quechua, Cajamarca"
qve,PE,"Quechua, Eastern Apurímac"
qvh,PE,"Quechua, Huamalíes-Dos de Mayo Huánuco"
qvi,EC,"Quichua, Imbabura Highland"
qvj,EC,"Quichua, Loja Highland"
qvl,PE,"Quechua, Cajatambo North Lima"
qvm,PE,"Quechua, Margos-Yarowilca-Lauricocha"
qvn,PE,"Quechua, North Junín"
qvo,PE,"Quichua, Napo"
qvp,PE,"Quechua, Pacaraos"
qvs,PE,"Quechua, San Martín"
qvw,PE,"Quechua, Huaylla Wanca"
qvy,CN,Queyu
qvz,EC,"Quichua, Northern Pastaza"
qwa,PE,"Quechua, Corongo Ancash"
qwh,PE,"Quechua, Huaylas Ancash"
qws,PE,"Quechua, Sihuas Ancash"
qxa,PE,"Quechua, Chiquián"
qxc,PE,"Quechua, Chincha"
qxh,PE,"Quechua, Panao"
qxl,EC,"Quichua, Salasaca Highland"
qxn,PE,"Quechua, Northern Conchucos Ancash"
qxo,PE,"Quechua, Southern Conchucos"
qxp,PE,"Quechua, Puno"
qxq,IR,Kashkay
qxr,EC,"Quichua, Cañar Highland"
qxs,CN,"Qiang, Southern"
qxt,PE,"Quechua, Santa Ana de Tusi Pasco"
qxu,PE,"Quechua, Arequipa-La Unión"
qxw,PE,"Quechua, Jauja Wanca"
raa,NP,Dungmali
rab,NP,Chamling
rac,ID,Rasawa
rad,VN,Rade
raf,NP,"Mewahang, Western"
rag,KE,Lulogooli
rah,IN,Rabha
rai,PG,Ramoaaina
rak,PG,Tulu-Bohuai
ral,IN,Ralte
ram,BR,Canela
ran,ID,Riantana
rao,PG,Rao
rap,CL,Rapa Nui
raq,NP,Saam
rar,CK,Cook Islands Maori
ras,SD,Tegali
rat,IR,Razajerdi
rau,NP,Raute
rav,NP,Sampang
raw,MM,Rawang
rax,NG,Rang
ray,PF,Rapa
raz,ID,Rahambuu
rbb,MM,"Palaung, Rumai"
rbk,PH,"Bontok, Northern"
rbl,PH,"Bikol, Miraya"
rbp,AU,Barababaraba
rcf,RE,Réunion Creole French
rdb,IR,Rudbari
rea,PG,Rerau
reb,ID,Rembong
ree,MY,"Kayan, Rejang"
reg,TZ,Kara
rei,IN,Reli
rej,ID,Rejang
rel,KE,Rendille
rem,PE,Remo
ren,VN,Rengao
rer,ET,Rer Bare
res,NG,Reshe
ret,ID,Reta
rey,BO,Reyesano
rga,VU,Roria
rge,GR,Romano-Greek
rgk,IN,Rangkas
rgn,IT,Romagnol
rgr,PE,Resígaro
rgs,VN,"Roglai, Southern"
rgu,ID,Rikou
rhg,MM,Rohingya
rhp,PG,Yahang
ria,IN,Riang
rie,LA,Rien
rif,MA,Tarifit
ril,MM,Riang Lang
rim,TZ,Nyaturu
rin,NG,Nungu
rir,ID,Ribun
rit,AU,Ritarungo
riu,ID,Riung
rjg,ID,Rajong
rji,NP,Raji
rjs,NP,Rajbanshi
rka,KH,Kraol
rkb,BR,Rikbaktsa
rkh,CK,Rakahanga-Manihiki
rki,MM,Rakhine
rkm,BF,Marka
rkt,BD,Rangpuri
rkw,AU,Arakwal
rma,NI,Rama
rmb,AU,Rembarunga
rmc,SK,"Romani, Carpathian"
rmd,DK,Traveller Danish
rme,GB,Angloromani
rmf,FI,"Romani, Kalo Finnish"
rmg,NO,"Norwegian, Traveller"
rmh,ID,Murkim
rmi,AM,Lomavren
rmk,PG,Romkun
rml,PL,"Romani, Baltic"
rmm,ID,Roma
rmn,RS,"Romani, Balkan"
rmo,DE,"Romani, Sinte"
rmp,PG,Rempi
rmq,ES,Caló
rms,RO,Romanian Sign Language
rmt,EG,Domari
rmu,SE,"Romani, Tavringer"
rmw,GB,"Romani, Welsh"
rmx,VN,Romam
rmy,RO,"Romani, Vlax"
rmz,BD,Marma
rnd,CD,Ruund
rng,MZ,Ronga
rnl,IN,Ranglong
rnn,ID,Roon
rnp,IN,Rongpo
rnr,AU,Nari Nari
rnw,TZ,Rungwa
rob,ID,Tae’
roc,VN,"Roglai, Cacgia"
rod,NG,Rogo
roe,PG,Ronji
rof,TZ,Rombo
rog,VN,"Roglai, Northern"
roh,CH,Romansch
rol,PH,Romblomanon
ron,RO,Romanian
roo,PG,Rotokas
rop,AU,Kriol
ror,ID,Rongga
rou,TD,Runga
row,ID,Dela-Oenale
rpn,VU,Repanbitip
rpt,PG,Rapting
rri,SB,Ririo
rro,PG,Waima
rsb,RS,Romano-Serbian
rsi,SB,Rennellese Sign Language
rsl,RU,Russian Sign Language
rsm,AU,Miriwoong Sign Language
rtc,MM,"Chin, Rungtu"
rth,ID,Ratahan
rtm,FJ,Rotuman
rtw,IN,Rathawi
rub,UG,Gungu
ruc,UG,Ruuli
rue,UA,Rusyn
ruf,TZ,Luguru
rug,SB,Roviana
ruh,IN,Ruga
rui,TZ,Rufiji
ruk,NG,Kuce
run,BI,Rundi
ruo,HR,"Romanian, Istro"
rup,GR,Aromanian
ruq,GR,"Romanian, Megleno"
rus,RU,Russian
rut,RU,Rutul
ruu,MY,"Lobu, Lanas"
ruy,NG,Mala
ruz,NG,Ruma
rwa,PG,Rawo
rwk,TZ,Rwa
rwm,UG,Amba
rwo,PG,Rawa
rwr,IN,Marwari
rxd,AU,Ngardi
rxw,AU,Karuwali
ryn,JP,"Amami-Oshima, Northern"
rys,JP,Yaeyama
ryu,JP,"Okinawan, Central"
rzh,YE,Rāziḥī
saa,TD,Saba
sab,PA,Buglere
sac,US,Meskwaki
sad,TZ,Sandawe
sae,BR,Sabanê
saf,GH,Safaliba
sag,CF,Sango
sah,RU,Yakut
saj,ID,Sahu
sak,GA,Sake
sam,PS,Samaritan Aramaic
san,IN,Sanskrit
sao,ID,Sause
saq,KE,Samburu
sar,BO,Saraveca
sas,ID,Sasak
sat,IN,Santhali
sau,ID,Saleman
sav,SN,Saafi-Saafi
saw,ID,Sawi
sax,VU,Sa
say,NG,Saya
saz,IN,Saurashtra
sba,TD,Ngambay
sbb,SB,Simbo
sbc,PG,Kele
sbd,BF,"Samo, Southern"
sbe,PG,Saliba
sbf,ET,Shabo
sbg,ID,Seget
sbh,PG,Sori-Harengan
sbi,PG,Seti
sbj,TD,Surbakhal
sbk,TZ,Safwa
sbl,PH,"Sambal, Botolan"
sbm,TZ,Sagala
sbn,PK,Sindhi Bhil
sbo,MY,Sabüm
sbp,TZ,Sangu
sbq,PG,Sileibi
sbr,ID,"Murut, Sembakung"
sbs,NA,Kuhane
sbt,ID,Kimki
sbu,IN,Stod Bhoti
sbw,GA,Simba
sbx,ID,Seberuang
sby,ZM,Soli
sbz,CF,Sara Kaba
scb,VN,Chut
sce,CN,Dongxiang
scf,PA,San Miguel Creole French
scg,ID,Sanggau
sch,IN,Sakachep
sci,LK,Sri Lankan Creole Malay
sck,IN,Sadri
scl,PK,Shina
scn,IT,Sicilian
sco,GB,Scots
scp,NP,Helambu Sherpa
scq,KH,Sa’och
scs,CA,"Slavey, North"
scu,IN,Shumcho
scv,NG,Sheni
scw,NG,Sha
sda,ID,Toraja-Sa’dan
sdb,IQ,Shabak
sdc,IT,"Sardinian, Sassarese"
sde,NG,Surubu
sdf,IQ,Sarli
sdg,AF,Savi
sdh,IR,"Kurdish, Southern"
sdj,CG,Suundi
sdk,PG,Sos Kundi
sdl,SA,Saudi Arabian Sign Language
sdm,ID,Semandang
sdn,IT,"Sardinian, Gallurese"
sdo,MY,"Bidayuh, Bukar-Sadong"
sdp,IN,Sherdukpen
sdr,BD,"Sadri, Oraon"
sds,TN,Sened
sdt,FR,Shuadit
sdu,ID,Sarudu
sdx,MY,"Melanau, Sibu"
sdz,NL,Sallands
sea,MY,Semai
seb,CI,"Sénoufo, Shempire"
sec,CA,Sechelt
sed,VN,Sedang
see,US,Seneca
sef,CI,"Sénoufo, Cebaara"
seg,TZ,Segeju
seh,MZ,Sena
sei,MX,Seri
sej,PG,Sene
sek,CA,Sekani
sel,RU,Selkup
sen,BF,"Sénoufo, Nanerigé"
seo,PG,Suarmin
sep,BF,"Sénoufo, Sìcìté"
seq,BF,"Sénoufo, Senara"
ser,US,Serrano
ses,ML,"Songhay, Koyraboro Senni"
set,ID,Sentani
seu,ID,Serui-Laut
sev,CI,"Sénoufo, Nyarafolo"
sew,PG,Sewa Bay
sey,EC,Secoya
sez,MM,"Chin, Senthang"
sfb,BE,French Belgian Sign Language
sfe,PH,"Subanen, Eastern"
sfm,CN,"Miao, Small Flowery"
sfs,ZA,South African Sign Language
sfw,GH,Sehwi
sgb,PH,"Ayta, Mag-antsi"
sgc,KE,Kipsigis
sgd,PH,Surigaonon
sge,ID,Segai
sgg,CH,Swiss-German Sign Language
sgh,TJ,Shughni
sgi,CM,Suga
sgj,IN,Surgujia
sgk,CN,Sangkong
sgm,KE,Singa
sgp,IN,Singpho
sgr,IR,Sangisari
sgs,LT,Samogitian
sgt,BT,Brokpake
sgu,ID,Salas
sgw,ET,Sebat Bet Gurage
sgx,SL,Sierra Leone Sign Language
sgy,AF,Sanglechi
sgz,PG,Sursurunga
sha,NG,Shall-Zwall
shb,BR,Ninam
shc,CD,Sonde
shd,PK,Kundal Shahi
she,ET,Sheko
shg,BW,Shua
shh,US,Shoshoni
shi,MA,Tachelhit
shj,SD,Shatt
shk,SS,Shilluk
shl,IN,Shendu
shm,IR,Shahrudi
shn,MM,Shan
sho,NG,Shanga
shp,PE,Shipibo-Conibo
shq,ZM,Sala
shr,CD,Shi
shs,CA,Shuswap
sht,US,Shasta
shu,TD,"Arabic, Chadian Spoken"
shv,OM,Shehri
shw,SD,Shwai
shx,CN,She
shy,DZ,Tachawit
shz,ML,"Sénoufo, Syenara"
sia,RU,"Saami, Akkala"
sib,MY,Sebop
sid,ET,Sidamo
sie,ZM,Simaa
sif,BF,Siamou
sig,GH,Paasaal
sih,NC,Sîshëë
sii,IN,Shom Peng
sij,PG,Numbami
sik,BR,Sikiana
sil,GH,"Sisaala, Tumulung"
sim,PG,Mende
sin,LK,Sinhala
sip,IN,Sikkimese
siq,PG,Sonia
sir,NG,Siri
sis,US,Siuslaw
siu,PG,Sinagen
siv,PG,Sumariup
siw,PG,Siwai
six,PG,Sumau
siy,IR,Sivandi
siz,EG,Siwi
sja,CO,Epena
sjb,ID,Sajau Basap
sjd,RU,"Saami, Kildin"
sje,SE,"Saami, Pite"
sjg,TD,Assangori
sjl,IN,Miji
sjm,PH,Mapun
sjo,CN,Xibe
sjp,IN,Surjapuri
sjr,PG,Siar-Lak
sjs,MA,Senhaja Berber
sjt,RU,"Saami, Ter"
sju,SE,"Saami, Ume"
sjw,US,Shawnee
ska,US,Skagit
skb,LA,Saek
skc,PG,Ma Manda
skd,US,"Miwok, Southern Sierra"
ske,VU,Seke
skf,BR,Sakirabiá
skg,MG,"Malagasy, Sakalava"
skh,ID,Sikule
ski,ID,Sika
skj,NP,Seke
skk,LA,Sok
skm,PG,Kutong
skn,PH,"Subanon, Kolibugan"
sko,ID,Seko Tengah
skp,MY,Sekapan
skq,BF,Sininkere
skr,PK,Saraiki
sks,PG,Maia
skt,CD,Sakata
sku,VU,Sakao
skv,ID,Skou
skw,GY,Skepi Creole Dutch
skx,ID,Seko Padang
sky,SB,Sikaiana
skz,ID,Sekar
slc,CO,Sáliba
sld,BF,Sissala
sle,IN,Sholaga
slf,CH,Swiss-Italian Sign Language
slg,ID,"Murut, Selungai"
slh,US,"Salish, Southern Puget Sound"
sli,PL,"Silesian, Lower"
slj,BR,Salumá
slk,SK,Slovak
sll,PG,Salt-Yui
slm,PH,"Sama, Pangutaran"
sln,US,Salinan
slp,ID,Lamaholot
slq,IR,Salchuq
slr,CN,Salar
sls,SG,Singapore Sign Language
slt,LA,Sila
slu,ID,Selaru
slv,SI,Slovene
slw,PG,Sialum
slx,CD,Salampasu
sly,ID,Selayar
slz,ID,Ma’ya
sma,SE,"Saami, South"
smb,PG,Simbari
smc,PG,Som
smd,AO,Sama
sme,NO,"Saami, North"
smf,PG,Auwe
smg,PG,Simbali
smh,CN,Samei
smj,SE,"Saami, Lule"
smk,PH,Bolinao
sml,PH,"Sama, Central"
smm,NP,Musasa
smn,FI,"Saami, Inari"
smo,WS,Samoan
smp,PS,Samaritan
smq,PG,Samo
smr,ID,Simeulue
sms,FI,"Saami, Skolt"
smt,IN,Simte
smu,KH,Somray
smv,IN,Samvedi
smw,ID,Sumbawa
smx,CD,Samba
smy,IR,Semnani
smz,PG,Simeku
sna,ZW,Shona
snb,MY,Sebuyau
snc,PG,Sinaugoro
snd,PK,Sindhi
sne,MY,"Bidayuh, Bau"
snf,SN,Noon
sng,CD,Sanga
sni,PE,Sensi
snj,CF,"Sango, Riverain"
snk,ML,Soninke
snl,PH,Sangil
snm,UG,"Ma’di, Southern"
snn,CO,Siona
sno,US,Snohomish
snp,PG,Siane
snq,GA,Sangu
snr,PG,Sihan
sns,VU,Nahavaq
snu,ID,Viid
snv,MY,Sa’ban
snw,GH,Selee
snx,PG,Sam
sny,PG,Saniyo-Hiyewe
snz,PG,Sinsauru
soa,TH,Thai Song
sob,ID,Sobei
soc,CD,So
sod,CD,Songoora
soe,CD,Songomeno
soh,SD,Aka
soi,NP,Sonha
soj,IR,Soi
sok,TD,Sokoro
sol,PG,Solos
som,SO,Somali
soo,CD,Songo
sop,CD,Songe
soq,PG,Kanasi
sor,TD,Somrai
sos,BF,Seeku
sot,LS,"Sotho, Southern"
sou,TH,"Thai, Southern"
sov,PW,Sonsorolese
sow,PG,Sowanda
sox,CM,Swo
soy,BJ,Miyobe
soz,TZ,Temi
spa,ES,Spanish
spb,ID,Sepa
spc,VE,Sapé
spd,PG,Saep
spe,PG,Sepa
spg,MY,Sian
spi,ID,Saponi
spk,PG,Sengo
spl,PG,Selepet
spm,PG,Akukem
spn,PY,Sanapaná
spo,US,Spokane
spp,ML,"Sénoufo, Supyire"
spq,PE,"Spanish, Charapa"
spr,ID,Saparua
sps,PG,Saposa
spt,IN,Spiti Bhoti
spu,LA,Sapuan
spv,IN,Sambalpuri
spy,KE,Sabaot
sqa,NG,Shama-Sambuga
sqh,NG,Shau
sqk,AL,Albanian Sign Language
sqm,CF,Suma
sqo,IR,Sorkhei
sqq,LA,Sou
sqs,LK,Sri Lankan Sign Language
sqt,YE,Soqotri
squ,CA,Squamish
sra,PG,Saruga
srb,IN,Sora
src,IT,"Sardinian, Logudorese"
sre,ID,"Bakati’, Sara"
srf,PG,Nafi
srg,PH,Sulod
srh,CN,Sarikoli
sri,CO,Siriano
srk,MY,"Murut, Serudung"
srl,ID,Isirawa
srm,SR,Saramaccan
srn,SR,Sranan
sro,IT,"Sardinian, Campidanese"
srp,RS,Serbian
srq,BO,Sirionó
srr,SN,Serer-Sine
srs,CA,Sarsi
srt,ID,Sauri
sru,BR,Suruí
srv,PH,"Sorsoganon, Southern"
srw,ID,Serua
srx,IN,Sirmauri
sry,PG,Sera
srz,IR,Shahmirzadi
ssb,PH,"Sama, Southern"
ssc,TZ,Suba-Simbiti
ssd,PG,Siroi
sse,PH,"Sama, Balangingih"
ssf,TW,Thao
ssg,PG,Seimat
ssh,AE,"Arabic, Shihhi Spoken"
ssi,IN,Sansi
ssj,PG,Sausi
ssk,IN,Sunam
ssl,GH,"Sisaala, Western"
ssm,MY,Semnam
ssn,KE,Waata
sso,PG,Sissano
ssp,ES,Spanish Sign Language
ssq,ID,So’a
ssr,CH,Swiss-French Sign Language
sss,LA,Sô
sst,PG,Sinasina
ssu,PG,Susuami
ssv,VU,Shark Bay
ssw,SZ,Swati
ssx,PG,Samberigi
ssy,ER,Saho
ssz,PG,Sengseng
sta,ZM,Settla
stb,PH,"Subanen, Northern"
std,IN,Sentinel
ste,ID,Liana-Seti
stf,PG,Seta
stg,VN,Trieng
sth,IE,Shelta
sti,VN,"Stieng, Bulo"
stj,BF,"Samo, Matya"
stk,PG,Arammba
stl,NL,Stellingwerfs
stm,PG,Setaman
stn,SB,Owa
sto,CA,Stoney
stp,MX,"Tepehuan, Southeastern"
stq,DE,Saterfriesisch
str,CA,"Salish, Straits"
sts,AF,Shumashti
stt,VN,"Stieng, Budeh"
stu,MM,Samtao
stv,ET,Silt’e
stw,FM,Satawalese
sty,RU,"Tatar, Siberian"
sua,PG,Sulka
sub,CD,Suku
suc,PH,"Subanon, Western"
sue,PG,Suena
sug,PG,Suganga
sui,PG,Suki
suj,TZ,Shubi
suk,TZ,Sukuma
sun,ID,Sunda
suq,ET,Suri
sur,NG,Mwaghavul
sus,GN,Susu
sut,NI,Subtiaba
suv,IN,Puroik
suw,TZ,Sumbwa
suy,BR,Suyá
suz,NP,Sunwar
sva,GE,Svan
svb,PG,Ulau-Suain
svc,VC,Vincentian Creole English
sve,ID,Serili
svk,SK,Slovakian Sign Language
svm,IT,Slavomolisano
svs,SB,Savosavo
swb,YT,"Comorian, Maore"
swc,CD,"Swahili, Congo"
swe,SE,Swedish
swf,CD,Sere
swg,DE,Swabian
swh,TZ,Swahili
swi,CN,Sui
swj,GA,Sira
swk,MW,"Sena, Malawi"
swl,SE,Swedish Sign Language
swm,PG,Samosa
swn,LY,Sawknah
swo,BR,Shanenawa
swp,PG,Suau
swq,CM,Sharwa
swr,ID,Saweru
sws,ID,Seluwasan
swt,ID,Sawila
swu,ID,Suwawa
swv,IN,Shekhawati
sww,VU,Sowa
swx,BR,Suruahá
swy,TD,Sarua
sxb,KE,Suba
sxe,GA,Sighu
sxg,CN,Shixing
sxm,KH,Samre
sxn,ID,Sangir
sxr,TW,Saaroa
sxs,NG,Sasaru
sxu,DE,"Saxon, Upper"
sxw,BJ,"Gbe, Saxwe"
sya,ID,Siang
syb,PH,"Subanen, Central"
syc,TR,Syriac
syi,GA,Seki
syk,NG,Sukur
syl,BD,Sylheti
sym,BF,"Samo, Maya"
syn,IR,Senaya
syo,KH,Suoy
sys,TD,Sinyar
syw,NP,Kagate
syx,GA,Samay
syy,IL,Al-Sayyid Bedouin Sign Language
sza,MY,Semelai
szb,ID,Ngalum
szc,MY,Semaq Beri
szd,MY,Seru
sze,ET,Seze
szg,CD,Sengele
szl,PL,Silesian
szn,ID,Sula
szp,ID,Suabo
szv,CM,Isu
szw,ID,Sawai
taa,US,"Tanana, Lower"
tab,RU,Tabassaran
tac,MX,"Tarahumara, Western"
tad,ID,Tause
tae,BR,Tariana
taf,BR,Tapirapé
tag,SD,Tagoi
tah,PF,Tahitian
taj,NP,"Tamang, Eastern"
tak,NG,Tala
tal,NG,Tal
tam,IN,Tamil
tan,NG,Tangale
tao,TW,Yami
tap,CD,Taabwa
taq,ML,Tamasheq
tar,MX,"Tarahumara, Central"
tas,VN,Tay Boi
tat,RU,Tatar
tau,US,"Tanana, Upper"
tav,CO,Tatuyo
taw,PG,Tai
tax,TD,Tamki
tay,TW,Atayal
taz,SD,Tocho
tba,BR,Aikanã
tbb,BR,Tapeba
tbc,PG,Takia
tbd,PG,Kaki Ae
tbe,SB,Tanibili
tbf,PG,Mandara
tbg,PG,"Tairora, North"
tbh,AU,Thurawal
tbi,SD,Gaam
tbj,PG,Tiang
tbk,PH,"Tagbanwa, Calamian"
tbl,PH,Tboli
tbm,CD,Tagbu
tbn,CO,"Tunebo, Barro Negro"
tbo,PG,Tawala
tbp,ID,Diebroud
tbr,SD,Tumtum
tbs,PG,Tanguat
tbt,CD,Tembo
tbu,MX,Tubar
tbv,PG,Tobo
tbw,PH,Tagbanwa
tbx,PG,Kapin
tby,ID,Tabaru
tbz,BJ,Ditammari
tca,BR,Ticuna
tcb,US,Tanacross
tcc,TZ,Datooga
tcd,GH,Tafi
tce,CA,"Tutchone, Southern"
tcf,MX,"Me’phaa, Malinaltepec"
tcg,ID,Tamagario
tch,TC,Turks and Caicos Creole English
tci,PG,Wára
tck,GA,Tchitchege
tcl,MM,Taman
tcm,ID,Tanahmerah
tcn,NP,Tichurong
tco,MM,Taungyo
tcp,MM,"Chin, Tawr"
tcq,ID,Kaiy
tcs,AU,Torres Strait Creole
tct,CN,T’en
tcu,MX,"Tarahumara, Southeastern"
tcw,MX,"Totonac, Tecpatlán"
tcx,IN,Toda
tcy,IN,Tulu
tcz,IN,"Chin, Thado"
tda,NE,Tagdal
tdb,IN,Panchpargania
tdc,CO,Emberá-Tadó
tdd,CN,Tai Nüa
tde,ML,"Dogon, Tiranige Diga"
tdf,LA,Talieng
tdg,NP,"Tamang, Western"
tdh,NP,Thulung
tdi,ID,Tomadino
tdj,ID,Tajio
tdk,NG,Tambas
tdl,NG,Sur
tdm,GY,Taruma
tdn,ID,Tondano
tdo,NG,Teme
tdq,NG,Tita
tdr,VN,Todrah
tds,ID,Doutai
tdt,TL,Tetun Dili
tdv,NG,Toro
tdx,MG,"Malagasy, Tandroy-Mahafaly"
tdy,PH,Tadyawan
tea,MY,Temiar
teb,EC,Tetete
tec,KE,Terik
ted,CI,"Krumen, Tepo"
tee,MX,"Tepehua, Huehuetla"
tef,IN,Teressa
teg,GA,Teke-Tege
teh,AR,Tehuelche
tei,PG,Torricelli
tek,CD,"Teke, Ibali"
tel,IN,Telugu
tem,SL,Themne
ten,CO,Tama
teo,UG,Teso
tep,MX,Tepecano
teq,SD,Temein
ter,BR,Terêna
tes,ID,Tengger
tet,ID,Tetun
teu,UG,Soo
tev,ID,Teor
tew,US,Tewa
tex,SS,Tennet
tey,SD,Tulishi
tfi,BJ,"Gbe, Tofin"
tfn,US,Tanaina
tfo,ID,Tefaro
tfr,PA,Teribe
tft,ID,Ternate
tga,KE,Sagalla
tgb,MY,Tobilung
tgc,PG,Tigak
tgd,NG,Ciwogai
tge,NP,"Tamang, Eastern Gorkha"
tgf,BT,Chalikha
tgh,TT,Tobagonian Creole English
tgi,PG,Lawunuia
tgj,IN,Tagin
tgk,TJ,Tajiki
tgl,PH,Tagalog
tgn,PH,Tandaganon
tgo,PG,Sudest
tgp,VU,Tangoa
tgq,MY,Tring
tgr,LA,Tareng
tgs,VU,Nume
tgt,PH,"Tagbanwa, Central"
tgu,PG,Tanggu
tgv,BR,Tingui-Boto
tgw,CI,"Sénoufo, Tagwana"
tgx,CA,Tagish
tgy,SS,Togoyo
tgz,AU,Tagalaka
tha,TH,Thai
thd,AU,Thayore
the,NP,"Tharu, Chitwania"
thf,NP,Thangmi
thh,MX,"Tarahumara, Northern"
thi,LA,Tai Long
thk,KE,Kitharaka
thl,NP,"Tharu, Dangaura"
thm,TH,Aheu
thn,IN,Thachanadan
thp,CA,Thompson
thq,NP,"Tharu, Kochila"
thr,NP,"Tharu, Rana"
ths,NP,Thakali
tht,CA,Tahltan
thu,SS,Thuri
thv,DZ,"Tamahaq, Tahaggart"
thw,NP,Thudam
thy,NG,Tha
thz,NE,"Tamajeq, Tayart"
tia,DZ,"Tamazight, Tidikelt"
tic,SD,Tira
tif,PG,Tifal
tig,ER,Tigré
tih,MY,"Murut, Timugon"
tii,CD,Tiene
tij,NP,Tilung
tik,CM,Tikar
til,US,Tillamook
tim,PG,Timbe
tin,RU,Tindi
tio,PG,Teop
tip,ID,Trimuris
tiq,BF,Tiéfo
tir,ET,Tigrigna
tis,PH,"Itneg, Masadiit"
tit,CO,Tinigua
tiu,PH,Adasen
tiv,NG,Tiv
tiw,AU,Tiwi
tix,US,"Tiwa, Southern"
tiy,PH,Tiruray
tiz,CN,Tai Hongjin
tja,LR,Tajuasohn
tjg,ID,Tunjung
tji,CN,"Tujia, Northern"
tjl,MM,Tai Laing
tjn,CI,Tonjon
tjo,DZ,"Tamazight, Temacine"
tjs,CN,"Tujia, Southern"
tju,AU,Tjurruru
tjw,AU,Djabwurrung
tka,BR,Truká
tkb,IN,Buksa
tkd,TL,Tukudede
tke,MZ,Takwane
tkf,BR,Tukumanféd
tkg,MG,"Malagasy, Tesaka"
tkl,TK,Tokelauan
tkn,JP,Toku-No-Shima
tkp,SB,Tikopia
tkq,NG,Tee
tkr,AZ,Tsakhur
tks,IR,Takestani
tkt,NP,"Tharu, Kathariya"
tku,MX,"Totonac, Upper Necaxa"
tkv,PG,Mur Pano
tkw,SB,Teanu
tkx,ID,Tangko
tkz,VN,Takua
tla,MX,"Tepehuan, Southwestern"
tlb,ID,Tobelo
tlc,MX,"Totonac, Yecuatla"
tld,ID,Talaud
tlf,PG,Telefol
tlg,ID,Tofanma
tli,US,Tlingit
tlj,UG,Talinga-Bwisi
tlk,ID,Taloki
tll,CD,Tetela
tlm,VU,Tolomako
tln,ID,Talondo’
tlo,SD,Talodi
tlp,MX,"Totonac, Filomena Mata-Coahuitlán"
tlq,MM,Tai Loi
tlr,SB,Talise
tls,VU,Tambotalo
tlt,ID,Sou Nama
tlu,ID,Tulehu
tlv,ID,Taliabu
tlx,PG,Khehek
tly,AZ,Talysh
tma,TD,Tama
tmb,VU,Avava
tmc,TD,Tumak
tmd,PG,Haruai
tme,BR,Tremembé
tmf,PY,Toba-Maskoy
tmg,ID,Ternateño
tmi,VU,Tutuba
tmj,ID,Samarokena
tmk,NP,"Tamang, Northwestern"
tml,ID,"Citak, Tamnim"
tmm,VN,Tai Thanh
tmn,ID,Taman
tmo,MY,Temoq
tmq,PG,Tumleo
tmr,IL,Jewish Babylonian Aramaic
tms,SD,Tima
tmt,VU,Tasmate
tmu,ID,Iau
tmv,CD,Tembo
tmw,MY,Temuan
tmy,PG,Tami
tmz,VE,Tamanaku
tna,BO,Tacana
tnb,CO,"Tunebo, Western"
tnc,CO,Tanimuca-Retuarã
tnd,CO,"Tunebo, Angosturas"
tng,TD,Tobanga
tnh,PG,Maiani
tni,ID,Tandia
tnk,VU,Kwamera
tnl,VU,Lenakel
tnm,ID,Tabla
tnn,VU,"Tanna, North"
tno,BO,Toromono
tnp,VU,Whitesands
tnq,PR,Taíno
tnr,SN,Ménik
tns,PG,Tenis
tnt,ID,Tontemboan
tnu,LA,Tay Khang
tnv,BD,Tangchangya
tnw,ID,Tonsawang
